Timestamp	Places_from_VLOC	Labels_in_tile	Image	Tileset	Key A	Key B	Key C	Key D
2022-01-19 15:37:12				0X803601	0X14	0X5F4D0000	0XB950002	0X200D800
2022-01-19 15:37:12		7, Austin Rd, Bartlett Bay Rd, Bay Rd, Bayfield Dr, Brigham Rd, Champlain Dr, Chateaugay Rd, Clearwater Cir, Clearwater Rd, Crown Rd, Eagles Rest Rd, Edward Dr, Executive Dr, General Greene Rd, Harbor Rd, Hedgerow Dr, Holmes Rd, Hullcrest Ln, Hullcrest Rd, Hunters Way, Juniper Ridge, Lakeview Dr, Lakeview Ln, Lark Hill Rd, Mariners Cove, Mariners Way, Martindale Rd, Morgan Dr, Nesti Dr, Northside Dr, Palmer Ct, Penny Ln, Pheasant Hill Ln, Pheasant Hill Rd, Pierson Pl, Pine Haven Shores Ln, Pine Haven Shores Rd, S Beach Rd, Shelburne Rd, Sheridan Ct, Sledrunner Rd, Stanhope St, Sunset Ct, Tamarack Rd, Ticonderoga Rd, Turkey Ridge Dr, Twin Brook Ct, Wild Rose Cir, Windmill Bay		0X801401	0X14	0X5F4D0000	0XB950002	0X2005000
2022-01-19 15:37:12				0X804901	0X14	0X5F4D0000	0XB950002	0X2012400
				0X804901	0X14	0X5F4D0000	0XB960002	0X2012400
		Archie’s Grill, Ark Veterinary Hospital, Barkeaters Restaurant, CITGO, ChargePoint, Chef Leu's House, LaPlatte Nature Park, Mobil, Peg & Ter's, Rustic Roots, Shelburne Country Store, Shelburne Market, Shelburne Museum, Shelburne Town, The Flying Pig Bookstore, Village Wine And Coffee, Walgreens		0X804401	0X14	0X5F4D0000	0XB960002	0X2011000
2022-01-19 15:37:12		ChargePoint, Danform Shoes, Quality Inn, Shelburne Bay Park, Shelburne Meat Market, The Automaster Honda		0X804401	0X14	0X5F4D0000	0XB950002	0X2011000
				0X804901	0X14	0X5F4D0000	0XB910002	0X2012400
		Bibens Ace Hardware - Colchester, CITGO, Chopstick House II, Danform Shoes, Dunkin', Malletts Bay Campground, McDonald's, Mobil, New York Pizza Oven, Price Chopper, Rozzi's Lakeshore Tavern, Starlight Inn, Sunoco, Sunset Drive-In, T & T Nails Spa, VP Racing Fuels, Yummy Chinese - Colchester, Zachary's Pizza Of Colchester VT		0X804401	0X14	0X5F4D0000	0XB910002	0X2011000
				0X803601	0X14	0X5F4D0000	0XB910002	0X200D800
				0X803601	0X14	0X5F0D0000	0XB960002	0X200D800
				0X804401	0X14	0X5F0D0000	0XB960002	0X2011000
				0X804901	0X14	0X5F0D0000	0XB950002	0X2012400
				0X804401	0X14	0X5F0D0000	0XB950002	0X2011000
				0X803601	0X14	0X5F0D0000	0XB950002	0X200D800
				0X804901	0X14	0X5F0D0000	0XB960002	0X2012400
				0X804901	0X14	0X5F0D0000	0XB940002	0X2012400
				0X803601	0X14	0X5F0D0000	0XB940002	0X200D800
				0X804401	0X14	0X5F0D0000	0XB940002	0X2011000
				0X804901	0X14	0X5F0D0000	0XB930002	0X2012400
				0X803601	0X14	0X5F0D0000	0XB930002	0X200D800
		Aurielle Dr, Barbara Terr, Biscayne Heights, Bloomfield Dr, Bluebird Dr, Bluff Rd, Broadlake Rd, Buckingham Dr, Casey Ln, Causeway Rd, Cedar Creek Rd, Chase Ln, Chipmunk Ln, Colchester Point Rd, Commonwealth Dr, Crossfield Dr, Dunlop Way, Edgewater Dr, Elderberry Ln, Greenwood Dr, Grey Birch Dr, Hawthorne Ln, Hazen Lyon Rd, Heartwood Ln, Heros View Rd, Hickory Ln, Holy Cross Rd, Horizon View, Jen Barry Ln, Lakewood Ct, Landing Ave, Lawrence J Dr, Lois Ln, Longmeadow Village Rd, Longwood Cir, Mallard Dr, Maple Ridge Dr, Marsh Ln, McHarrington Ln, McNeil Way, Merganser Way, Midship Way, Mills Point Rd, N Cove Rd, North Ave, Northland Ct, Norway Dr, Oak Ridge Dr, Outer Bay Ln, Overlake Dr, Pine Ln, Pine Meadow Dr, Ponderosa Dr, Porters Point Ct, Porters Point Rd, Porters Pt, Pretty Rd, Princess Ann Dr, Rail Rd, Red Oak Dr, Richfield Ln, Ridge Top Way, River Rd, Rivers Bend Ln, Rudgate Rd, Ryan Pl, Sand Dune Way, Shady Ln, Smith Rd, Spinnaker Way, Starboard Way, Tanglewood Dr, Thibault Dr, Transom Way, W Porters Point Rd, Waybury Rd, Wheatley Ct, Whitecap Rd, Windemere Way, Windy Ln, Woodland Shores Dr		0X801401	0X14	0X5F0D0000	0XB910002	0X2005000
				0X803601	0X14	0X5F0D0000	0XB920002	0X200D800
				0X804401	0X14	0X5F0D0000	0XB930002	0X2011000
				0X804901	0X14	0X5F0D0000	0XB920002	0X2012400
		Crescent Beach, Starr Farm Park		0X804401	0X14	0X5F0D0000	0XB920002	0X2011000
				0X804901	0X14	0X5F0D0000	0XB910002	0X2012400
				0X803601	0X14	0X5F0D0000	0XB910002	0X200D800
		Airport Park, Delta Park		0X804401	0X14	0X5F0D0000	0XB910002	0X2011000
		Claire's, Fresh Bubble Tea & Juice, GNC, H&M, Hot Topic, IHOP, LensCrafters, SemaConnect, Spencer's, The University Mall, Tropical Yogurt, rue21		0X804401	0X14	-0X56F0000	-0X46C0FFDB	0X2011000
		American Eagle Outfitters, Applebee's Grill + Bar, Banter, Bella Lusso, Champs Sports, Charlotte Russe, GameStop, JCPenney, Kay Jewelers, Kohl's, Lids, Mana Burger, Public Parking, Sephora, Victoria's Secret, Zales, Zumiez		0X804401	0X14	-0X56F0000	-0X46BFFFDB	0X2011000
				0X804401	0X14	-0X5AF0000	-0X46BFFFDB	0X2011000
				0X804401	0X14	-0X5AF0000	-0X46C0FFDB	0X2011000
		Full Spectrum Salon, Green Mountain Suites Hotel, Red Door Yoga and Meditation, The Soma Detoxx Spa		0X804401	0X14	-0X2B00000	0X5CA10012	0X2011000
		Hannaford Pharmacy, Hannaford Supermarkets, Party City, Redbox		0X804401	0X14	-0X56F0000	-0X46BEFFDB	0X2011000
				0X804401	0X14	-0X2F00000	0X5CA10012	0X2011000
				0X804401	0X14	-0X5AF0000	-0X46BEFFDB	0X2011000
				0X804401	0X14	-0X56F0000	-0X46BDFFDB	0X2011000
				0X804401	0X14	-0X5AF0000	-0X46BDFFDB	0X2011000
2022-01-19 15:34:46				0X804401	0X14	-0X2B00000	0X5CA20012	0X2011000
				0X804401	0X14	-0X56F0000	-0X46BCFFDB	0X2011000
2022-01-19 15:34:46				0X804401	0X14	-0X2F00000	0X5CA20012	0X2011000
				0X804401	0X14	-0X5AF0000	-0X46BCFFDB	0X2011000
				0X804401	0X14	-0X52F0000	-0X46BDFFDB	0X2011000
				0X804401	0X14	-0X52F0000	-0X46BBFFDB	0X2011000
				0X804401	0X14	-0X56F0000	-0X46BBFFDB	0X2011000
				0X804401	0X14	-0X52F0000	-0X46BAFFDB	0X2011000
				0X804401	0X14	-0X56F0000	-0X46BAFFDB	0X2011000
				0X804401	0X14	-0X5AF0000	-0X46BAFFDB	0X2011000
2022-01-19 15:34:31				0X804401	0X14	-0X2700000	0X5CA30012	0X2011000
		AT&T Store, Ann Roche Casual Furniture, Champlain Farms, Lee's Chinese Restaurant, Luxury Nailspa, PPG Paints, Queen City Bikram, Spotlight Vermont, The Pet Advantage, Uncle Tony's Pizza, Vermont Center for Yoga & Therapy, Vermont Pool and Bar		0X804401	0X14	-0X2700000	0X5CA10012	0X2011000
				0X804401	0X14	-0X5AF0000	-0X46BBFFDB	0X2011000
		Full Spectrum Salon, Green Mountain Suites Hotel, Red Door Yoga and Meditation, The Soma Detoxx Spa		0X804401	0X14	-0X52F0000	-0X46BCFFDB	0X2011000
2022-01-19 15:34:46				0X804401	0X14	-0X2B00000	0X5CA30012	0X2011000
2022-01-19 15:02:39		89, Bluestar Ln, Brand Farm Dr, Charleston Green, Dorset St, Finch Ct, I-89 N, I-89 S, Indian Creek, Iris Ln, Lupine Ln, Middlesex Green, Mockingbird Ln, Ridgewood Dr, Songbird Rd, Swift St		0X803501	0X14	0X7ECF0000	0X2E520009	0X200D400
				0X804401	0X14	-0X52F0000	-0X46B9FFDB	0X2011000
2022-01-19 15:34:18				0X803601	0X14	0X7ECF0000	0X2E520009	0X200D800
2022-01-19 15:35:39				0X804401	0X14	-0X56F0000	-0X46B9FFDB	0X2011000
2022-01-19 15:34:18		C. Douglas Cairns Recreation Arena, Dorset Park, Faith United Methodist Church Memorial Garden, Wheeler Nature Park, Wheeler Nature Trails		0X804401	0X14	0X7ECF0000	0X2E520009	0X2011000
2022-01-19 15:34:18				0X803601	0X14	0X7E8F0000	0X2E520009	0X200D800
2022-01-19 15:03:23		Arlington Green, Bedford Green, Chelmsford Green, Chickadee Cir, Concord Green, Economou Farm Rd, Finch Ct, Hermit Thrush Ln, Hummingbird Ln, Indian Creek, Kingfisher Ct, Lexington Green, Lincoln Green, Meadowood Dr, Middlesex Green, Ridgewood Dr, Songbird Rd, Spear St, Springhouse Rd, Swift St, Woodthrush Cir		0X803501	0X14	0X7E8F0000	0X2E520009	0X200D400
2022-01-19 15:34:59				0X804401	0X14	-0X2F00000	0X5CA30012	0X2011000
				0X804401	0X14	-0X5AF0000	-0X46B9FFDB	0X2011000
2022-01-19 15:36:05				0X803601	0X14	0X7E4F0000	0X2E520009	0X200D800
				0X804401	0X14	-0X5AF0000	-0X46B8FFDB	0X2011000
2022-01-19 15:35:39				0X804401	0X14	-0X56F0000	-0X46B8FFDB	0X2011000
				0X804401	0X14	-0X52F0000	-0X46B8FFDB	0X2011000
2022-01-19 15:36:05		East Woods Natural Area Loop		0X804401	0X14	0X7E4F0000	0X2E520009	0X2011000
2022-01-19 15:35:10		189, Brewer Pkwy, I-189 E, I-189 W, Swift St		0X803501	0X14	0X7E4F0000	0X2E520009	0X200D400
2022-01-19 15:34:18				0X804401	0X14	0X7E8F0000	0X2E520009	0X2011000
2022-01-19 15:34:33		Faith United Methodist Church Memorial Garden, Preschool At Faith United Methodist Church, Veterns Memorial Park		0X804401	0X14	-0X4EF0000	-0X46B7FFDB	0X2011000
2022-01-19 15:34:32				0X804401	0X14	-0X2B00000	0X5CA40012	0X2011000
2022-01-19 15:34:38				0X804401	0X14	-0X4EF0000	-0X46B8FFDB	0X2011000
2022-01-19 15:34:38				0X804401	0X14	-0X4EF0000	-0X46B9FFDB	0X2011000
				0X804401	0X14	-0X2F00000	0X5CA40012	0X2011000
2022-01-19 15:34:38				0X804401	0X14	-0X52F0000	-0X46B7FFDB	0X2011000
2022-01-19 15:02:52		116, 89, Brand Farm Dr, Fall St, Hinesburg Rd, I-89 N, I-89 S, John Fay Rd, Landon Rd, Meadowland Dr, Rye Cir, Swift St		0X803501	0X14	0X7F0F0000	0X2E520009	0X200D400
2022-01-16 13:49:25		The Edge Sports & Fitness South Burlington, The Sporty Look		0X804401	0X14	-0X2300000	0X5CA30012	0X2011000
				0X804401	0X14	-0X4AF0000	-0X46B7FFDB	0X2011000
				0X804401	0X14	-0X4AF0000	-0X46B8FFDB	0X2011000
2022-01-19 15:33:55				0X804401	0X14	0X7F0F0000	0X2E520009	0X2011000
2022-01-19 15:34:25				0X804401	0X14	-0X2300000	0X5CA40012	0X2011000
2022-01-19 15:34:25		C. Douglas Cairns Recreation Arena, Faith United Methodist Church Memorial Garden, Preschool At Faith United Methodist Church		0X804401	0X14	-0X2700000	0X5CA40012	0X2011000
2022-01-19 15:33:55				0X803601	0X14	0X7F0F0000	0X2E520009	0X200D800
				0X804401	0X14	-0X46F0000	-0X46B6FFDB	0X2011000
2022-01-16 13:49:25		The Sporty Look		0X804401	0X14	-0X46F0000	-0X46B8FFDB	0X2011000
2022-01-16 13:49:25				0X804401	0X14	-0X42F0000	-0X46B8FFDB	0X2011000
2022-01-15 14:14:29				0X804401	0X14	-0X1F00000	0X5CA40012	0X2011000
				0X804401	0X14	-0X46F0000	-0X46B7FFDB	0X2011000
		C. Douglas Cairns Recreation Arena		0X804401	0X14	-0X4AF0000	-0X46B6FFDB	0X2011000
2022-01-16 13:51:49		Timberlane Dental Group		0X804401	0X14	-0X1F00000	0X5CA30012	0X2011000
				0X804401	0X14	-0X42F0000	-0X46B6FFDB	0X2011000
				0X804401	0X14	-0X42F0000	-0X46B7FFDB	0X2011000
				0X804401	0X14	-0X4EF0000	-0X46B6FFDB	0X2011000
				0X804401	0X14	-0X3EF0000	-0X46B8FFDB	0X2011000
				0X804401	0X14	-0X3EF0000	-0X46B6FFDB	0X2011000
				0X803601	0X14	0X7F4F0000	0X2E520009	0X200D800
				0X804401	0X14	-0X3EF0000	-0X46B7FFDB	0X2011000
2022-01-19 15:04:11		116, 89, Community Dr, Hinesburg Rd, I-89 N, I-89 S, John Fay Rd, Meadowland Dr, Tilley Dr		0X803501	0X14	0X7F4F0000	0X2E520009	0X200D400
				0X804401	0X14	-0X3AF0000	-0X46B7FFDB	0X2011000
				0X804401	0X14	-0X3AF0000	-0X46B6FFDB	0X2011000
				0X804401	0X14	-0X1B00000	0X5CA40012	0X2011000
2022-01-15 14:14:35				0X804401	0X14	-0X1B00000	0X5CA30012	0X2011000
				0X804401	0X14	-0X3AF0000	-0X46B8FFDB	0X2011000
2022-01-19 15:04:11		116, Community Dr, Hinesburg Rd, Kimball Ave, Obrien Farm Rd, Old Farm Rd, Split Rock Ct, Two Brothers Dr		0X803501	0X14	0X7F4F0000	0X2E510009	0X200D400
		Dynapower Corp, Maitri Health Care for Women, Red Barn Market & Deli, SemaConnect		0X804401	0X14	0X7F4F0000	0X2E520009	0X2011000
2022-01-16 13:51:05				0X803601	0X14	0X7F4F0000	0X2E510009	0X200D800
2022-01-16 13:51:05		Birnn Chocolate of Vermont		0X804401	0X14	0X7F4F0000	0X2E510009	0X2011000
				0X804401	0X14	-0X1B00000	0X5CA50012	0X2011000
				0X804401	0X14	-0X36F0000	-0X46B7FFDB	0X2011000
				0X804401	0X14	-0X1F00000	0X5CA50012	0X2011000
				0X804401	0X14	-0X36F0000	-0X46B8FFDB	0X2011000
				0X804401	0X14	-0X36F0000	-0X46B6FFDB	0X2011000
		DR Power Equipment, Maitri Health Care for Women, Red Barn Market & Deli, SemaConnect		0X804401	0X14	-0X1700000	0X5CA40012	0X2011000
				0X804401	0X14	-0X32F0000	-0X46B7FFDB	0X2011000
				0X804401	0X14	-0X1700000	0X5CA30012	0X2011000
				0X804401	0X14	-0X32F0000	-0X46B6FFDB	0X2011000
				0X804401	0X14	-0X32F0000	-0X46B8FFDB	0X2011000
				0X803601	0X14	0X7F4F0000	0X2E530009	0X200D800
		116, Butler Dr, Dubois Dr, Fox Run Ln, Hinesburg Rd, Knoll Cir, Mansfield View Ln, Meadowland Dr, Randall St, Thompson St, Wildflower Dr		0X803501	0X14	0X7F4F0000	0X2E530009	0X200D400
		Red Barn Market & Deli, SemaConnect		0X804401	0X14	-0X2EF0000	-0X46B7FFDB	0X2011000
		DR Power Equipment		0X804401	0X14	-0X2EF0000	-0X46B6FFDB	0X2011000
				0X804401	0X14	-0X2EF0000	-0X46B8FFDB	0X2011000
		Dynapower Corp		0X804401	0X14	-0X1700000	0X5CA50012	0X2011000
		Stephen C Gregory And Son Cremation Service		0X804401	0X14	0X7F4F0000	0X2E530009	0X2011000
		Adirondack St, Butler Dr, Fall St, Fox Run Ln, Marcy St, Mill Pond Ln, Moss Glen Ln, Oak Creek Dr, Rye Cir, Whiteface St, Winter Ln, Worcester St		0X803501	0X14	0X7F0F0000	0X2E530009	0X200D400
				0X803601	0X14	0X7F0F0000	0X2E530009	0X200D800
				0X804401	0X14	0X7F0F0000	0X2E530009	0X2011000
2022-01-16 13:53:45				0X804401	0X14	-0X1300000	0X5CA30012	0X2011000
				0X804401	0X14	-0X2AF0000	-0X46B6FFDB	0X2011000
				0X804401	0X14	-0X1300000	0X5CA50012	0X2011000
		Maitri Health Care for Women		0X804401	0X14	-0X2AF0000	-0X46B7FFDB	0X2011000
				0X804401	0X14	-0X1300000	0X5CA40012	0X2011000
2022-01-19 15:05:09		Bowdoin St, Meadowland Dr		0X803501	0X14	0X7F8F0000	0X2E530009	0X200D400
2022-01-15 14:23:27				0X804401	0X14	0X7F8F0000	0X2E530009	0X2011000
2022-01-19 15:04:41		89, Community Dr, I-89 N, I-89 S, Leroy Rd		0X803501	0X14	0X7F8F0000	0X2E520009	0X200D400
				0X804401	0X14	-0X2EF0000	-0X46B5FFDB	0X2011000
2022-01-15 14:23:27				0X803601	0X14	0X7F8F0000	0X2E530009	0X200D800
				0X804401	0X14	-0X2AF0000	-0X46B5FFDB	0X2011000
2022-01-16 13:55:41				0X804401	0X14	0X7F8F0000	0X2E520009	0X2011000
2022-01-16 13:55:41				0X803601	0X14	0X7F8F0000	0X2E520009	0X200D800
2022-01-16 13:51:05		Comcast Way, Community Dr, Green Tree Dr, Gregory Dr, Kaylyn's Way, Kimball Ave, Marshall Ave, Shunpike Rd, Technology Park Way		0X803501	0X14	0X7F8F0000	0X2E510009	0X200D400
2022-01-16 13:53:35				0X803601	0X14	0X7F8F0000	0X2E510009	0X200D800
2022-01-19 15:05:13		Blue Heron Dr, Boulder Dr, Callaway Dr, Charles Rd, Johns Rd, Lacasse Ln, S Brownell Rd, Van Sicklen Rd, Walker Hill Rd		0X801401	0X14	-0X40320000	0X172A0004	0X2005000
2022-01-19 15:05:13				0X804401	0X14	-0X40320000	0X172A0004	0X2011000
2022-01-16 13:53:35		ChargePoint, Lyric Theatre, National Seating & Mobility, New England Automotive, Planet Fitness, Police Department, Russell Supply Corporation, Surgi-Care		0X804401	0X14	0X7F8F0000	0X2E510009	0X2011000
		Muddy Brook		0X804401	0X14	-0X40720000	0X172A0004	0X2011000
		Vermont National Country Club		0X804401	0X14	-0X40B20000	0X172A0004	0X2011000
		Butler Farms, Potash Brook		0X800101	0X14	-0X40720000	0X172A0004	0X2000400
				0X804401	0X14	-0X26F0000	-0X46B6FFDB	0X2011000
				0X804401	0X14	-0X26F0000	-0X46B7FFDB	0X2011000
				0X804401	0X14	-0X26F0000	-0X46B5FFDB	0X2011000
				0X804401	0X14	-0XF00000	0X5CA40012	0X2011000
				0X804401	0X14	-0XF00000	0X5CA50012	0X2011000
				0X804401	0X14	-0X22F0000	-0X46B7FFDB	0X2011000
				0X804401	0X14	-0X22F0000	-0X46B5FFDB	0X2011000
				0X804401	0X14	-0X22F0000	-0X46B6FFDB	0X2011000
				0X804401	0X14	-0X1EF0000	-0X46B6FFDB	0X2011000
				0X804401	0X14	-0X1EF0000	-0X46B5FFDB	0X2011000
				0X804401	0X14	-0X1AF0000	-0X46B5FFDB	0X2011000
				0X804401	0X14	-0X22F0000	-0X46B4FFDB	0X2011000
				0X804401	0X14	-0X1AF0000	-0X46B6FFDB	0X2011000
				0X804401	0X14	-0XB00000	0X5CA50012	0X2011000
				0X804401	0X14	-0X1AF0000	-0X46B4FFDB	0X2011000
				0X804401	0X14	-0X1EF0000	-0X46B4FFDB	0X2011000
				0X804401	0X14	-0X16F0000	-0X46B5FFDB	0X2011000
				0X804401	0X14	-0X16F0000	-0X46B6FFDB	0X2011000
				0X804401	0X14	-0XB00000	0X5CA60012	0X2011000
				0X804401	0X14	-0X16F0000	-0X46B4FFDB	0X2011000
				0X804401	0X14	-0XF00000	0X5CA60012	0X2011000
		Bath Fitter, OnLogic, Stephen C Gregory And Son Cremation Service		0X804401	0X14	-0X1300000	0X5CA60012	0X2011000
2022-01-19 15:04:37		89, Boulder Dr, I-89 N, I-89 S, Nora Pete Dr, S Brownell Rd		0X803501	0X14	0X7FCF0000	0X2E530009	0X200D400
2022-01-19 15:05:39				0X803601	0X14	0X7FCF0000	0X2E530009	0X200D800
2022-01-19 15:05:39		89, Boulder Dr, Nora Pete Dr, S Brownell Rd, Vietnam Veterans Memorial Hwy		0X801401	0X14	0X7FCF0000	0X2E530009	0X2005000
2022-01-19 15:04:20		89, Boyer Cir, Demag Dr, Echo Pl, I-89 N, I-89 S, Krupp Dr, Leroy Rd, Marshall Ave, Omega Dr, Pioneer Dr, S Brownell Rd, Wellness Dr		0X803501	0X14	0X7FCF0000	0X2E520009	0X200D400
2022-01-19 15:05:39				0X803601	0X14	0X7FCF0000	0X2E520009	0X200D800
2022-01-19 15:05:39		Auto Electric, Champlain Valley Crossfit, Fastenal, Freihofer's Bakery Outlet, Get Air, Goodwater Brewery, Interstate All Battery Center, Kleentech Detailing, Pete's Tire Barns, Rouse Tire Sales, The EDGE Sports & Fitness, Vermont Brazilian Jiu-Jitsu Revolution Team, Washburn's Autobody, Windshield Works		0X804401	0X14	0X7FCF0000	0X2E520009	0X2011000
2022-01-19 15:08:57				0X803601	0X14	0X7FCF0000	0X2E510009	0X200D800
2022-01-19 15:05:39				0X804401	0X14	0X7FCF0000	0X2E530009	0X2011000
2022-01-19 15:08:57		2, Armand Ln, Colton Pl, Engineers Dr, Holly Ct, Krupp Dr, Marshall Ave, Munson Way, S Brownell Rd, Shunpike Rd, Williston Rd		0X803501	0X14	0X7FCF0000	0X2E510009	0X200D400
2022-01-19 15:27:44				0X804401	0X14	-0X3FF20000	0X172A0004	0X2011000
2022-01-19 15:08:57		Bag Riders, Burlington Emergency & Veterinary Specialists, Champlain Oil Co, Electronic Hospital, Enterprise Rent-A-Car, FleetPride, O'Reilly Auto Parts, Ryder Truck Rental, Stewart's Bakery, U-Haul Neighborhood Dealer, Urban Dance Complex		0X804401	0X14	0X7FCF0000	0X2E510009	0X2011000
				0X804401	0X14	-0X12F0000	-0X46B5FFDB	0X2011000
				0X804401	0X14	-0X700000	0X5CA60012	0X2011000
2022-01-16 13:56:13		Auto Electric, Freihofer's Bakery Outlet, Kleentech Detailing, Pete's Tire Barns, Rouse Tire Sales, Washburn's Autobody, Windshield Works		0X804401	0X14	-0X700000	0X5CA50012	0X2011000
				0X804401	0X14	-0X12F0000	-0X46B4FFDB	0X2011000
2022-01-16 13:56:13		Fastenal, Jim Leo's Automotive, Vermont Brazilian Jiu-Jitsu Revolution Team		0X804401	0X14	-0X700000	0X5CA40012	0X2011000
				0X804401	0X14	-0X12F0000	-0X46B3FFDB	0X2011000
		Auto Electric, Freihofer's Bakery Outlet, Kleentech Detailing, Washburn's Autobody		0X804401	0X14	-0XEF0000	-0X46B5FFDB	0X2011000
				0X804401	0X14	-0XEF0000	-0X46B3FFDB	0X2011000
				0X804401	0X14	-0X16F0000	-0X46B3FFDB	0X2011000
				0X804401	0X14	-0XEF0000	-0X46B4FFDB	0X2011000
2022-01-19 15:10:15		NTW - National Tire Wholesale		0X804401	0X14	-0X300000	0X5CA50012	0X2011000
				0X804401	0X14	-0XAF0000	-0X46B3FFDB	0X2011000
				0X804401	0X14	-0XAF0000	-0X46B4FFDB	0X2011000
2022-01-15 14:24:27		Pete's Tire Barns, Rouse Tire Sales, Windshield Works		0X804401	0X14	-0XAF0000	-0X46B5FFDB	0X2011000
				0X804401	0X14	-0X300000	0X5CA60012	0X2011000
2022-01-19 15:06:03				0X803601	0X14	-0X7FF10000	0X2E530009	0X200D800
				0X804401	0X14	-0X6F0000	-0X46B2FFDB	0X2011000
2022-01-19 14:58:58				0X804E01	0X14	0X300C0000	0X5CA0001	0X2013800
2022-01-19 15:06:03				0X803601	0X14	-0X7FF10000	0X2E520009	0X200D800
				0X804401	0X14	-0X6F0000	-0X46B3FFDB	0X2011000
2022-01-19 15:06:03		Dickey's Barbecue Pit, Fairfield, Out Front Foods, Sonesta ES Suites Burlington, VT, Sunoco, The Home Depot		0X804401	0X14	-0X7FF10000	0X2E530009	0X2011000
				0X804401	0X14	-0X300000	0X5CA70012	0X2011000
				0X804401	0X14	-0XAF0000	-0X46B2FFDB	0X2011000
				0X804401	0X14	-0XEF0000	-0X46B2FFDB	0X2011000
				0X804401	0X14	-0X700000	0X5CA70012	0X2011000
				0X804401	0X14	-0X6F0000	-0X46B4FFDB	0X2011000
2022-01-19 15:09:54		FoodScience, Walmart, Walmart Vision Center		0X804401	0X14	0X100000	0X5CA50013	0X2011000
				0X803601	0X14	-0X7FF10000	0X2E540009	0X200D800
				0X804401	0X14	-0X2F0000	-0X46B3FFDB	0X2011000
		2A, Blackberry Ridge, Lawes Dr, Old Creamery Rd, Overlake View, Ricky Vista, Snowdrift Ln, St George Rd, Walker Hill Rd		0X803501	0X14	-0X7FF10000	0X2E540009	0X200D400
				0X804401	0X14	0X100000	0X5CA70013	0X2011000
		NTW - National Tire Wholesale		0X804401	0X14	-0X2F0000	-0X46B4FFDB	0X2011000
				0X804401	0X14	-0X2F0000	-0X46B2FFDB	0X2011000
2022-01-19 15:06:55		Big Deal Burger, Dickey's Barbecue Pit		0X804401	0X14	0X100000	0X5CA60013	0X2011000
		Boulder Dr, Callaway Dr, Lacasse Ln, S Brownell Rd, Van Sicklen Rd, Walker Hill Rd		0X803501	0X14	0X7FCF0000	0X2E540009	0X200D400
				0X804401	0X14	-0X7FF10000	0X2E540009	0X2011000
				0X803601	0X14	0X7FCF0000	0X2E540009	0X200D800
				0X803601	0X14	0X7F8F0000	0X2E540009	0X200D800
		Boulder Dr, Callaway Dr, Lacasse Ln, S Brownell Rd, Van Sicklen Rd, Walker Hill Rd		0X801401	0X14	0X7FCF0000	0X2E540009	0X2005000
		Blue Heron Dr, Van Sicklen Rd		0X803501	0X14	0X7F8F0000	0X2E540009	0X200D400
				0X804401	0X14	0X7FCF0000	0X2E540009	0X2011000
2022-01-15 14:25:44				0X804401	0X14	0X110000	-0X46B4FFDA	0X2011000
				0X804401	0X14	0X110000	-0X46B2FFDA	0X2011000
		Blue Heron Dr, Van Sicklen Rd		0X801401	0X14	0X7F8F0000	0X2E540009	0X2005000
2022-01-15 14:25:44				0X804401	0X14	0X110000	-0X46B3FFDA	0X2011000
				0X804401	0X14	0X7F8F0000	0X2E540009	0X2011000
				0X804401	0X14	0X510000	-0X46B2FFDA	0X2011000
2022-01-15 14:25:44		Big Deal Burger, Dickey's Barbecue Pit		0X804401	0X14	0X510000	-0X46B3FFDA	0X2011000
2022-01-19 15:06:10		Sonesta ES Suites Burlington, VT		0X804401	0X14	0X500000	0X5CA70013	0X2011000
2022-01-19 15:06:10		Fairfield, Out Front Foods, Sunoco, The Home Depot		0X804401	0X14	0X500000	0X5CA60013	0X2011000
2022-01-19 15:29:06		FoodScience, Walmart, Walmart Vision Center		0X804401	0X14	0X510000	-0X46B4FFDA	0X2011000
		EVgo, Marshalls, Moe's Southwest Grill, Spirit Halloween		0X804401	0X14	0XD10000	-0X46B5FFDA	0X2011000
2022-01-19 15:06:56		Sonesta ES Suites Burlington, VT		0X804401	0X14	0XD10000	-0X46B1FFDA	0X2011000
2022-01-19 15:06:16		Fairfield, Public Parking, Sunoco		0X804401	0X14	0XD10000	-0X46B3FFDA	0X2011000
				0X804401	0X14	0X910000	-0X46B0FFDA	0X2011000
				0X804401	0X14	0XD10000	-0X46B0FFDA	0X2011000
2022-01-19 15:06:16				0X804401	0X14	0XD10000	-0X46B2FFDA	0X2011000
		Out Front Foods, The Home Depot		0X804401	0X14	0X910000	-0X46B3FFDA	0X2011000
2022-01-19 15:06:16				0X804401	0X14	0X910000	-0X46B2FFDA	0X2011000
				0X804401	0X14	0X910000	-0X46B1FFDA	0X2011000
				0X804401	0X14	0X510000	-0X46B1FFDA	0X2011000
				0X804401	0X14	0X510000	-0X46B0FFDA	0X2011000
2022-01-19 15:28:35				0X804401	0X14	0X510000	-0X46B5FFDA	0X2011000
				0X804401	0X14	-0X2F0000	-0X46B5FFDB	0X2011000
2022-01-19 15:28:37				0X804401	0X14	0X110000	-0X46B5FFDA	0X2011000
				0X804401	0X14	0X110000	-0X46B0FFDA	0X2011000
				0X804401	0X14	0X110000	-0X46B1FFDA	0X2011000
				0X804901	0X14	0X308C0000	0X5CC0001	0X2012400
				0X804401	0X14	-0X2F0000	-0X46B1FFDB	0X2011000
